tweet_id,author_id,text,created_at,source,retweet_count,reply_count,like_count,quote_count,author_created_at,author_followers_count,author_tweet_count,author_verified,author_location,engagement_score,sentiment_polarity,sentiment_label,hashtags,mentions,urls,tweet_count,total_engagement,hostile_tweet_count,author_hostility_score,bot_score,latitude,longitude
1962136412914168005,1695693512384368640,"@AhmedShahAzfar @SirLordHenry666 @AngkoLIfe @BNPTheGayParty @stereotype_bong @satyanewshi @AskPerplexity Lol...moslems pop keeps on rising too.
For all the avowed moslems atrocities claims...their pop keeps on increasing and as for ""open air prison"" kashmiris are surprisingly free to travel everywhere and they mantain status qou in Kashmir and jammu district despite article 370",2025-08-31 12:52:30+00:00,,0,0,1,0,2023-08-27 07:03:48+00:00,25,2338,False,gupta empire ,1.0,0.2,Positive,[],"['AhmedShahAzfar', 'SirLordHenry666', 'AngkoLIfe', 'BNPTheGayParty', 'stereotype_bong', 'satyanewshi', 'AskPerplexity']",[],1,1.0,0.0,0.0,37.5,16.499109,80.6440571
1962168940483772475,1564053322029580288,"@19Maradona_ Just like in 1984 when government sponsored Hindu mobs were lynching and burning Sikhs, fire brigades were instructed to not answer any phone calls and police were asked to look the other way or actively help the mobs",2025-08-31 15:01:45+00:00,,0,0,1,0,2022-08-29 00:53:01+00:00,69,2317,False,,1.0,-0.12916666666666665,Hostile,[],['19Maradona_'],[],1,1.0,1.0,100.0,15.500000000000004,,
1962116868883591302,888822504067801088,"@MeghUpdates So-called ""peacefuls"" show their true face again.
In Janakpur – the sacred birthplace of Maa Sita – Hindus were peacefully celebrating Ganesh Utsav, and these Islamist mobs resorted to stone-pelting and terror.

These jihadists have a permanent problem with Hindu festivals, Hindu",2025-08-31 11:34:50+00:00,,0,0,1,0,2017-07-22 18:06:13+00:00,2284,9031,False,"Delhi, India",1.0,0.3,Positive,[],['MeghUpdates'],[],1,1.0,0.0,0.0,0.0,28.6328027,77.2197713
1962161541085823202,1720665183188922368,"@Piyush05092152 @MohsinAnsa24152 @himantabiswa Allegations of ""saffron terror"" refer to claimed Hindu nationalist attacks like Malegaon blasts (2008). A July 2025 NIA court acquitted all accused, per Times of India and Swarajya reports, leading BJP to call it a Congress narrative. Critics like The Wire note ongoing concerns",2025-08-31 14:32:21+00:00,,0,0,1,0,2023-11-04 04:52:34+00:00,6143904,43668194,True,wherever you are,1.0,0.0,Neutral,[],"['Piyush05092152', 'MohsinAnsa24152', 'himantabiswa']",[],6,8.0,0.0,0.0,0.0,,
1962118917876502903,1491983279570157568,"@chaturchampak @ajay43 Hindutva is yet to make a small scratch on this world, unlike the huge dent made by Islamism. 

There are no Hindutva terror attacks, globally recognised terrorists or terror groups. 

Islamism kills Muslims, Jews, Christians, and Hindus globally in an industrial scale.",2025-08-31 11:42:59+00:00,,0,0,1,0,2022-02-11 03:52:08+00:00,56,9742,False,,1.0,0.03749999999999999,Neutral,[],"['chaturchampak', 'ajay43']",[],1,1.0,0.0,0.0,21.999999999999996,,
1962003223163621537,1951003071506460672,"@YappAppLtd ""police are actively sorting the identity"" This anglo police is probably behind these slugs....lol...its like hindu police unleashing mobs unto minorities in India and then saying they are going to make them next ministers...",2025-08-31 04:03:15+00:00,,0,0,1,0,2025-07-31 19:32:39+00:00,2,1376,False,,1.0,-0.17777777777777778,Hostile,[],['YappAppLtd'],[],1,1.0,1.0,100.0,94.89041095890411,,
1961765996445700381,1746588975614046208,"@mightymoosh7 @narendramodi If India wants peace then  it must end occupation of South Tibet,Ladakh and Indian occupied Kashmir.",2025-08-30 12:20:36+00:00,,0,0,1,0,2024-01-14 17:45:14+00:00,55,9352,False,,1.0,0.2,Positive,[],"['mightymoosh7', 'narendramodi']",[],1,1.0,0.0,0.0,22.499999999999996,,
1962111686837669958,36072752,"@DoctorKazimi @KantInEastt Beauty of Islam or Islamophobia?

Tokyo SHOCKER!  Pakistani man arrested for molesting, groping high school girl in Tokyo train, sparks outrage
https://t.co/MavHKxcIuy
https://t.co/cqjzWgAXXL
https://t.co/qBKdR3rJ5V",2025-08-31 11:14:15+00:00,,0,0,0,0,2009-04-28 14:07:13+00:00,143,7396,False,,0.0,0.16,Positive,[],"['DoctorKazimi', 'KantInEastt']","['https://t.co/MavHKxcIuy', 'https://t.co/cqjzWgAXXL', 'https://t.co/qBKdR3rJ5V']",1,0.0,0.0,0.0,0.0,,
1962118807599636962,1919882916437389313,"@NewsIADN #Endia did everything with #Pakistan, but tell me this—where were you people at that time when it was happening? Why didn’t you speak up then? Why is it coming to your mind now, after 4 months?",2025-08-31 11:42:32+00:00,,0,0,0,0,2025-05-06 22:33:08+00:00,15,1285,False,,0.0,0.0,Neutral,"['Endia', 'Pakistan']",['NewsIADN'],[],2,0.0,0.0,0.0,76.60958904109589,,
1962148733002588408,1162739178821443590,@ada_lluch I'm happy for the crime that is happening in Europe because woke west accuses India of Islamophobia without understanding India is actually a victim of jihadists . Now you enjoy the crimes and rapes.,2025-08-31 13:41:27+00:00,,0,0,0,0,2019-08-17 14:54:04+00:00,52,1529,False,"Delhi, India",0.0,0.375,Positive,[],['ada_lluch'],[],1,0.0,0.0,0.0,24.0,28.6328027,77.2197713
1962178769357074473,718104012457816069,"Missionaries gave India schools, colleges, hospitals etc...BJP–RSS gave mobs, hate &amp; WhatsApp lies. Don’t blame Christians or Muslims, the real destruction of India is happening through Hindu extremist politics dividing the nation from within. https://t.co/5vFJKkB7pR",2025-08-31 15:40:48+00:00,,0,0,0,0,2016-04-07 15:51:53+00:00,917,14035,False,India ,0.0,-0.30000000000000004,Hostile,[],[],['https://t.co/5vFJKkB7pR'],1,0.0,1.0,100.0,0.0,22.3511148,78.6677428
1962175176088711524,1640965025295892480,"@TimesAlgebraIND Islamist mobs pelting stones at Nepali Hindus’ Ganesh procession in Janakpur, Maa Sita’s holy birthplace, is a shameful assault on religious freedom in a Hindu-majority nation. Such cowardice betrays Nepal’s legacy of harmony—condemn this intolerance!",2025-08-31 15:26:32+00:00,,0,0,0,0,2023-03-29 06:32:47+00:00,1333,371,False,"Patna, India",0.0,0.0,Neutral,[],['TimesAlgebraIND'],[],1,0.0,0.0,0.0,0.0,25.6093239,85.1235252
1962175731531997555,1523187195279908864,"@PsyOpValkyrie all right, the things happening to hindus in porkis or in kangludesh will start to happen in india also to your ummah brothers. Then don’t cry Islamophobia. Your pedo is already in hell, and all of you pedo worshipers will end up in same hell.",2025-08-31 15:28:44+00:00,,0,0,0,0,2022-05-08 06:26:03+00:00,15,5420,False,,0.0,0.14285714285714285,Positive,[],['PsyOpValkyrie'],[],1,0.0,0.0,0.0,42.5,,
1962169239223276015,1831770234988195840,@mohdjauwwadalam @PMOIndia @UNHumanRights @humanesociety @OICatUN @asadowaisi @humanrights1st Down islamophobia in india,2025-08-31 15:02:56+00:00,,0,0,0,0,2024-09-05 19:04:37+00:00,6,186,False,,0.0,-0.15555555555555556,Hostile,[],"['mohdjauwwadalam', 'PMOIndia', 'UNHumanRights', 'humanesociety', 'OICatUN', 'asadowaisi', 'humanrights1st']",[],1,0.0,1.0,100.0,47.821917808219176,,
1962167904780038416,45547891,@WokePandemic Why will anyone want to promote eating of beef if its leading to mob-lynchings? Brahminical Bjp is the biggest threat to hindus. Islamophobia in india screams brahminism brahminism &amp; brahminism. Any non-brahmin supporting BJP is a threat to himself/ herself.,2025-08-31 14:57:38+00:00,,0,0,0,0,2009-06-08 11:46:04+00:00,918,54103,False,"Mumbai, India",0.0,0.25,Positive,[],['WokePandemic'],[],1,0.0,0.0,0.0,0.0,19.054999,72.8692035
1962086890754191820,948171927801102337,"@RajeshwariRW Also mentioned मनुवादी derogatory terror virus vision which is being injected nowadays through RSS into simple thinkers common people's vains.
#RssTerror",2025-08-31 09:35:43+00:00,,0,0,0,0,2018-01-02 12:39:38+00:00,27,108,False,हिमालय की गुफा न. ६७,0.0,-0.15,Hostile,['RssTerror'],['RajeshwariRW'],[],1,0.0,1.0,100.0,36.5,,
1962086364788511065,1950559180517265408,Hindutva Terrorist State Where Conversion to Islam is Linked with Fake Fabricated Terror Accusations to Stop Hindus Converting to Islam https://t.co/RMZasUKKlQ,2025-08-31 09:33:37+00:00,,0,0,0,0,2025-07-30 14:09:01+00:00,58,7820,False,,0.0,-0.25,Hostile,[],[],['https://t.co/RMZasUKKlQ'],1,0.0,1.0,100.0,66.61643835616438,,
1962036107144778213,1321870992,"@Chaotic_mind99 Typical coward Bania baman Hindu mindset very brave in mobs and on lonly and weak
Jaa sadi r@@nd",2025-08-31 06:13:55+00:00,,0,0,0,0,2013-04-02 06:31:03+00:00,138,37976,False,,0.0,0.1527777777777778,Positive,[],"['Chaotic_mind99', 'nd']",[],1,0.0,0.0,0.0,0.0,,
1962095661559800122,298688880,"@himantabiswa Save Assam from becoming another Bangladesh,Pakistan,Kashmir and West Bengal.Forced Demographic change is being done to mutilate Bharat.",2025-08-31 10:10:34+00:00,,0,0,0,0,2011-05-14 19:17:13+00:00,18,962,False,India,0.0,0.45,Positive,[],['himantabiswa'],[],2,0.0,0.0,0.0,41.0,22.3511148,78.6677428
1962075573951570378,920988937904013312,"@DEEPUVAJRAMUNI What about atrocities on Kashmir pandits? Hindus in Bengal? And, else where?",2025-08-31 08:50:45+00:00,,0,0,0,0,2017-10-19 12:24:08+00:00,121,19108,False,India,0.0,0.0,Neutral,[],['DEEPUVAJRAMUNI'],[],1,0.0,0.0,0.0,0.0,22.3511148,78.6677428
1962069000973938991,433376485,@narendramodi KASHMIR A heaven on earth under siege ! #FREEKASHMIR,2025-08-31 08:24:37+00:00,,0,0,0,0,2011-12-10 13:54:38+00:00,107,8177,False,KASHMIR,0.0,0.0,Neutral,['FREEKASHMIR'],['narendramodi'],[],1,0.0,0.0,0.0,0.0,26.2644203,71.6027498
1962049233776980456,1130389106,"#RSS = Spreader of H@ate across Globe
@JPN_PMO should take strict action against this religious extremists in #Japan https://t.co/3em1ln0Oad",2025-08-31 07:06:05+00:00,,0,0,0,0,2013-01-29 08:00:51+00:00,1848,131534,False,New Delhi,0.0,0.05,Neutral,"['RSS', 'Japan']","['ate', 'JPN_PMO']",['https://t.co/3em1ln0Oad'],1,0.0,0.0,0.0,0.0,28.6430859,77.2192671
1962038413433205194,1539591727471742976,@RadioEuropes More and more such incident will happen in all Europe. You people blaim india for Islamophobia. You cry for humanity when we want to deport them.,2025-08-31 06:23:05+00:00,,0,0,0,0,2022-06-22 12:51:05+00:00,554,10671,False,,0.0,0.3333333333333333,Positive,[],['RadioEuropes'],[],1,0.0,0.0,0.0,0.0,,
1961888783357653432,1293601492889243648,"@Swajeet2311 @umerzai_b @effsixteen People of Kashmir are smart. They don't reveal their sentiments to Indians, even if they are ""friends"". Even if its independence, its still the same - end of Indian occupation.

China has already liberated thousands of miles of territory under Indian occupation.",2025-08-30 20:28:30+00:00,,0,0,0,0,2020-08-12 17:33:40+00:00,298,13377,False,,0.0,0.10714285714285714,Positive,[],"['Swajeet2311', 'umerzai_b', 'effsixteen']",[],2,3.0,0.0,0.0,0.0,,
1961952778751979559,1749310993048514560,@RoshanKrRaii #GoBackModi trends Top on Twitter during PM’s Visit https://t.co/sGLbbjjjix,2025-08-31 00:42:48+00:00,,0,0,0,0,2024-01-22 06:00:35+00:00,289,28,False,,0.0,0.5,Positive,['GoBackModi'],['RoshanKrRaii'],['https://t.co/sGLbbjjjix'],1,0.0,0.0,0.0,0.0,,
1961781667301097482,1720665183188922368,"@BengaliConnect @tjt4002 Based on historical accounts from sources like Wikipedia, ICJ reports, and academic papers:

- Muslim homes and businesses were reportedly looted and occupied by Hindu mobs and refugees from East Pakistan in riot-hit zones.

- Muslims were displaced from areas like Rajabazar,",2025-08-30 13:22:52+00:00,,0,0,0,0,2023-11-04 04:52:34+00:00,6143904,43668194,True,wherever you are,0.0,0.0,Neutral,[],"['BengaliConnect', 'tjt4002']",[],6,8.0,0.0,0.0,0.0,,
1961783706571714720,407575034,@Zaarasyedd_ @NamitaBalyan @grok this user @Zaarasyedd_ seems to be from Kashmir what are the chances in percentage that she is converted to islam and can you give atrocities due to which she or her ancestors got converted? Also mention which might be the religion before conversion,2025-08-30 13:30:58+00:00,,0,0,0,0,2011-11-08 07:48:21+00:00,244,126416,False,Bharat,0.0,-0.125,Hostile,[],"['Zaarasyedd_', 'NamitaBalyan', 'grok', 'Zaarasyedd_']",[],1,0.0,1.0,100.0,0.0,22.3511148,78.6677428
1961820732671025229,1932782629646184453,"@RealBababanaras Balochis are proud Pakistanis, and Balochistan was, is and always will be Pakistan, Insha'Allah.

Indian Occupied Kashmir will be free, it's written on the wall! #FreeKashmir",2025-08-30 15:58:06+00:00,,0,0,0,0,2025-06-11 12:51:11+00:00,197,1031,False,,0.0,0.65,Positive,['FreeKashmir'],['RealBababanaras'],[],1,0.0,0.0,0.0,38.9041095890411,,
1961837169665773655,1635117060341604352,@faizulhaque95 Sad that armed state machinery are doing this to unarmed civilians. The groups in assam with whom the govt is doing this need to get armed. Once they start resisting then sab thanda hojaga. PS - RSS extremists dont know how to fight.🫢,2025-08-30 17:03:25+00:00,,0,0,0,0,2023-03-13 03:14:40+00:00,5,126,False,,0.0,-0.5,Hostile,[],['faizulhaque95'],[],1,0.0,1.0,100.0,47.5,,
1961801571986993181,234640178,"PM STRAMER, CLOSE THE BORDERS TO HINDUTVA TERROR!!!!

GET THESE HINDUTVA EXTREMISTS OFF EVERY STREETS EVERYWHERE OF THE UK

PROTECT THE MUSLIM COMMUNITY!!!

#UKpoli #StopHindutvaTerror #StopIslamophobia https://t.co/lUZbyI5Izg",2025-08-30 14:41:57+00:00,,0,0,0,0,2011-01-06 05:26:18+00:00,228,6176,False,"Toronto, Canada & Surat, India",0.0,0.0,Neutral,"['UKpoli', 'StopHindutvaTerror', 'StopIslamophobia']",[],['https://t.co/lUZbyI5Izg'],1,0.0,0.0,0.0,0.0,,
1961829603795927359,1568197454935511044,"@FarazPervaiz3 @elonmusk Once Britain starts retaliation you will see an agenda related to Islamophobia.
Just like they did in case of India, israel then you will understand the ideology of these islam followers.",2025-08-30 16:33:21+00:00,,0,0,0,0,2022-09-09 11:20:00+00:00,34,6368,False,,0.0,0.0,Neutral,[],"['FarazPervaiz3', 'elonmusk']",[],1,0.0,0.0,0.0,32.99999999999999,,
1961734324950364217,1919882916437389313,"@IndiaWarZone Paglay. They are fighting with #TheGreatPakistan not #Endia.😂😂
They know what's the Pakistan done in recent conflict with endia.
@Mkhizer95 @C0b1ra @BRICSinfo @donyaihsan @DrLoupis__ @",2025-08-30 10:14:44+00:00,,0,0,0,0,2025-05-06 22:33:08+00:00,15,1285,False,,0.0,0.0,Neutral,"['TheGreatPakistan', 'Endia']","['IndiaWarZone', 'Mkhizer95', 'C0b1ra', 'BRICSinfo', 'donyaihsan', 'DrLoupis__']",[],2,0.0,0.0,0.0,76.60958904109589,,
1961759468028608551,1501976301174870020,"@Tomcruise9995 @PawanKalyan Ok just check marthand surya temple atrocities once also bangla durga pandal attacks and many recent kashmir attack to tukkuguda hindu guy was butchered on road for love marriage and many many in line to count on 
A goat should at least wake-up to reality before it's death",2025-08-30 11:54:39+00:00,,0,0,0,0,2022-03-10 17:40:41+00:00,47,1187,False,,0.0,0.31428571428571433,Positive,[],"['Tomcruise9995', 'PawanKalyan']",[],1,0.0,0.0,0.0,26.5,,
1961757625718313042,1919893444513955841,@BBCWorld since it's happening in Britain it's secular for you. If it had happened in India it would be Islamophobia. https://t.co/jO84SJs809,2025-08-30 11:47:20+00:00,,0,0,0,0,2025-05-06 23:14:18+00:00,0,159,False,,0.0,0.0,Neutral,[],['BBCWorld'],['https://t.co/jO84SJs809'],1,0.0,0.0,0.0,84.10958904109589,,
1961748446282756505,298688880,"@faizulhaque95 Stopping demographic change which will lead to another Hindu genocide...just like Pakistan,Bangladesh,Kashmir,West Bengal etc.",2025-08-30 11:10:51+00:00,,0,0,0,0,2011-05-14 19:17:13+00:00,18,962,False,India,0.0,0.0,Neutral,[],['faizulhaque95'],[],2,0.0,0.0,0.0,41.0,22.3511148,78.6677428
1961687915362488808,1394674940121522180,"You are doing an excellent job of raising awareness about the atrocities committed against innocent Hindus in the past. The film *The Kashmir Files*, which received a positive response from the public, is a notable example of this effort... https://t.co/TKlD3IZ5oA",2025-08-30 07:10:20+00:00,,0,0,0,0,2021-05-18 15:24:46+00:00,47,5128,False,,0.0,0.32954545454545453,Positive,[],[],['https://t.co/TKlD3IZ5oA'],2,0.0,0.0,0.0,26.5,,
1961694878686937203,111601141,"@mktyaggi @narendramodi @myogiadityanath @PrashantKishor Pk talks of hardline hindutva sitting and begging for votes next to those whose ideologies are of promoting hate, genocide, terror, subjugation, forced conversion and a brital agenda of intolerance of all other faiths. Proof is evident in thier global actions.",2025-08-30 07:38:00+00:00,,0,0,0,0,2010-02-05 14:09:34+00:00,4,1291,False,Earth for now,0.0,-0.1625,Hostile,[],"['mktyaggi', 'narendramodi', 'myogiadityanath', 'PrashantKishor']",[],1,0.0,1.0,100.0,48.0,,
1961684903294374277,1445133405176229894,"200 million muslims are under attack in india by hindutva terrorists, undeclared emergency in india",2025-08-30 06:58:21+00:00,,0,0,0,0,2021-10-04 21:07:24+00:00,10,2347,False,,0.0,0.0,Neutral,[],[],[],1,0.0,0.0,0.0,45.0,,
1961686972495503613,1394674940121522180,"@vivekagnihotri You are doing an excellent job of raising awareness about the atrocities committed against innocent Hindus in the past. The film *The Kashmir Files*, which received a great response from the public, is a notable example of this effort. Congrats on the Bengal Files being released.",2025-08-30 07:06:35+00:00,,0,0,0,0,2021-05-18 15:24:46+00:00,47,5128,False,,0.0,0.425,Positive,[],['vivekagnihotri'],[],2,0.0,0.0,0.0,26.5,,
